latitude;longitude;Название;Описание;Адрес
56.750464;60.801147;Coffeeshop Company;венская кофейня;Аэропорт Кольцово, Бахчиванджи площадь, 1, терминал А, 1 этаж
56.789289;60.527921;Ли-Ли;кафе-пекарня;Краснолесья, 95, 1 этаж
56.823242;60.620707;Большая Медведица;кофейня;Красноармейская, 92а, 2 этаж
56.828859;60.600844;Шоколадница;сеть кофеен;ТРЦ Гринвич, 8 Марта, 46, 3 этаж
56.750109;60.799759;Black & White;кофейня;Аэропорт Кольцово, Бахчиванджи площадь, 1, терминал А, 1 этаж
56.838618;60.608826;Coffee me;кофейня;Ленина проспект, 36
56.753964;60.704415;Герои кофе;кофейня;Многостаночников переулок, 16, 1 этаж
56.829916;60.598566;Street Market Food & Buffet;кафе-магазин;ТРЦ Гринвич, 8 Марта, 46, 1 этаж
56.836465;60.582228;Лаборатория кофе;кофейня;Ленина проспект, 5, 1 этаж
56.84154;60.605058;CoffeeUP;кофейня;Первомайская, 2 киоск
56.786215;60.605134;AviCoffee;мини-кофейня;Астор, 8 Марта, 212, 119 офис, 1 этаж, 3 подъезд
56.821083;60.608201;#Кофебулки;мини-кофейня;Степана Разина, 16, 1 этаж
56.848126;60.661966;COFFEE & CHOCOLATE;кофейня;Студенческая, 36/1
56.838858;60.610953;Bow Jones Coffee;сеть мини-кофеен;Ленина проспект, 38а, 1 этаж
56.804168;60.575281;Дом выпечки;сеть кафе-пекарен;Волгоградская, 47а
56.840216;60.636212;Жизнь;кафе-бар;Генеральская, 3, 1 этаж
56.980684;60.559686;9 ОСТРОВОВ;кондитерская торговая сеть;Юбилейная, 9, 1 этаж
56.829553;60.60919;Coffee Roast;кофейня-магазин;Горького, 65, 1 этаж, 5 подъезд
56.852978;60.654715;Лакомка;кафе-кондитерская;Комсомольская, 10
56.839485;60.618194;Европейская пекарня;сеть кафе-пекарен;Ленина проспект, 48, 1 этаж
56.826825;60.59451;Coffee Time;мини-кофейня;Хохрякова, 74, 1 этаж
56.849404;60.627995;Добрый кот;мини-кофейня;Советская, 6а, 1 этаж
56.914252;59.930688;FLAT coffee;кофейня;Ленина, 41, магазин Чайкоffский
56.830595;60.610705;Ли-Ли;кафе-пекарня;БЦ Капитал, Гоголя, 36, 1 этаж
56.84151;60.635048;Географ;кофейня;Ленина проспект, 60а
56.856207;60.606816;McCafe;сеть кофеен;Гостиница Маринс Парк Отель, Челюскинцев, 106, 1 этаж, ресторан Макдоналдс
56.832216;60.587879;CoffeeStreet;кофейня;БЦ AURORA, Шейнкмана, 55, 1 этаж
56.844476;60.616656;Black & White;кофейня;БЦ Манхэттен, Мамина-Сибиряка, 101, 1 этаж
56.832904;60.582367;Coffee Annan;кафе;ТРЦ Алатырь, Малышева, 5, 2 этаж
56.836539;60.622408;Simple Coffee;кофейня;Луначарского, 139, 1 этаж
56.901203;60.58877;Wake Cup;мини-кофейня;Победы, 63, 1 этаж
